Avg_Area_Income,Avg_Area_House_Age,Avg_Area_Number_of_Rooms,Avg_Area_Number_of_Bedrooms,Area_Population,Address,Neighbourhood,Price
64957,5,7,4,49513,"65120 Reyes Tunnel Suite 330
West Rebeccaport, MS 37254",Rich,1279160
86895,6,7,6,38042,"536 Phillips Fords Apt. 176
West Anthony, VA 58934",Super_Rich,1799455
90533,6,8,3,46610,"91071 Denise Freeway Suite 888
Melissaland, TX 63704-8729",Super_Rich,2005167
65939,7,7,6,29620,"57193 Mary Inlet
South Sarah, ND 33659-6734",Super_Rich,1492612
56505,5,7,3,30995,"770 Cole Rest
Lunafurt, FL 70678-5139",Middle_Class,976481
60564,5,8,5,49574,"435 Javier Corner
Cynthiafurt, IL 83098",Rich,1247002
78606,7,5,3,51235,"41964 Christopher Station Suite 009
Flowersfort, DE 95607",Rich,1426682
72747,5,6,3,35060,"0848 Keith Mill
Waltonside, CA 81957-8915",Rich,1171989
76193,5,7,4,26736,"32090 Robert Square Apt. 919
New Nicholehaven, KS 16741",Rich,1370909
70912,5,7,3,20797,"84121 Ward Ford Suite 273
Hoffmanport, MN 83454",Rich,1083071
81922,6,6,2,21677,"446 Mills Route
South Cassandraburgh, AK 29833",Rich,1065656
73312,7,7,4,32256,"8380 Samantha Summit Suite 590
Hollyborough, TN 60032",Super_Rich,1492095
48483,6,7,5,35848,"3964 Daniel Station
Jasontown, NH 71994",Middle_Class,936864
85009,6,6,3,48601,"196 Kelley Loop Suite 005
Angeltown, ID 16902-5142",Super_Rich,1966139
79029,7,5,4,48607,"8367 Vanessa Pass
East Williamshire, MI 45548-5315",Super_Rich,1558196
70301,5,5,3,49076,"390 Michael Port Suite 979
West Donna, MD 10261-3561",Rich,1280588
46339,4,8,4,52123,"41866 Anderson Radial
Port Emilybury, FM 51150",Middle_Class,853750
68272,4,7,4,30937,"36555 Hanson Alley
South Josestad, IL 91432",Middle_Class,978824
60285,5,9,3,27370,"537 Samantha Greens
Avilaton, PA 17089-7225",Rich,1273554
62671,5,6,4,31702,"21986 Smith Path Suite 568
Deniseland, MO 01264",Middle_Class,798659
66615,6,4,4,48604,"45643 Kennedy Rapid Suite 513
Warrenborough, PW 18980",Rich,1114128
78431,4,7,3,23623,"840 Perez Locks Apt. 873
Fischerview, NY 27017-1359",Rich,1108894
46646,6,6,3,34006,"453 Tyler Prairie Apt. 400
Swansonton, VI 02880-4927",Middle_Class,710269
72405,4,7,6,35062,"2313 Scott Oval Apt. 548
Lake Marc, NM 56060-8708",Rich,1142127
66225,6,6,3,44384,"99101 Tyler Islands
Newtonborough, AL 02663-1084",Rich,1378269
56106,7,6,3,46002,"90378 Johnson Villages Apt. 922
Murraymouth, FL 94296-8379",Rich,1140126
65896,5,6,2,34170,"8248 Sanford Fords Apt. 973
Christopherburgh, NM 32197",Rich,999146
71601,6,7,4,34787,"2334 Morgan Highway Apt. 273
Brownland, SC 27143",Rich,1289201
57584,6,4,2,46724,"5643 Jordan Keys
South Lindsayfort, KY 46709",Middle_Class,973197
65075,6,8,6,30826,"46416 Anderson Brooks
Kathrynland, DE 39602",Super_Rich,1511653
69635,6,6,2,26312,"74700 Hardy Radial
East Lauraport, CA 80651",Rich,1158677
62829,5,7,6,29277,"3751 Angela Drive Apt. 582
South Jasonchester, IN 48313",Rich,1009093
57093,6,6,2,19379,"Unit 4757 Box 3874
DPO AA 60431-7818",Middle_Class,861013
72919,5,7,4,26625,"8562 Denise Garden Suite 588
Lake Luisbury, AZ 98355-7245",Rich,1064371
92774,5,7,5,35016,"97943 Robbins Lodge
North Jessicaborough, FM 21168-1978",Super_Rich,1883469
59443,7,8,3,28100,"89675 Kelly Roads
New Richard, PA 14828-0201",Rich,1191340
71677,5,6,3,38736,"9809 Carr Terrace Apt. 481
Austinfort, NJ 72675-4589",Rich,1300303
77620,5,6,4,29115,"43829 Tonya Lake Apt. 645
New Carrie, CA 59152-5736",Rich,1126042
95236,5,7,3,41524,"8493 Scott Greens Apt. 211
Saundersland, CT 88192",Super_Rich,1848511
73145,5,5,2,31750,"5169 Walker Vista
East Nicolemouth, FL 44286-6762",Rich,1072874
62311,5,5,4,51601,"59911 Anderson Corner
Hatfieldfurt, NY 23873",Rich,1019127
66854,5,6,4,41382,"USNV Bowers
FPO AE 55109",Rich,1210161
70520,6,6,4,51639,"Unit 3833 Box 0744
DPO AA 72399",Super_Rich,1561234
94241,7,8,6,39139,"67636 Valerie Drive Apt. 521
Port Curtis, AZ 05188",Super_Rich,2180065
83664,4,7,4,39642,"634 James Ridge
Joannberg, OH 06034",Super_Rich,1665515
62241,5,7,3,55613,"2452 Newton Land
Harrellfort, NC 21836-9924",Rich,1307136
74286,7,6,2,33439,"8181 Lindsey Port Suite 426
Lambertchester, PW 76810",Super_Rich,1604207
70217,5,6,4,38779,"716 Morrison Springs Suite 374
New George, GA 21037-4111",Rich,1057125
35454,6,6,4,59636,"Unit 4700 Box 1880
DPO AP 18074",Rich,1077805
80707,6,5,2,25433,"163 Pamela Landing
Fosterberg, WI 71392",Rich,1328525
54921,4,6,3,49547,"028 Nelson Avenue
Lake Robertshire, MN 86622",Rich,1017775
67258,6,6,2,50955,"6846 Williamson Knolls Apt. 151
Dannytown, LA 95505-3099",Rich,1443816
77509,6,7,5,18264,"8788 Durham Meadow
New Ashley, ND 80433-7740",Rich,1322010
57759,5,6,3,49698,"02322 Lee Corners Suite 340
North Melissachester, NM 76673-2500",Rich,1064939
54234,5,7,6,37393,"284 Brewer Cove Suite 667
Dianestad, NC 60001",Middle_Class,768541
63438,5,9,6,32180,"06470 Mark Hill Apt. 141
Sarahberg, IA 52526-1002",Rich,1244563
40141,5,7,4,53364,"359 Kevin Fall Suite 310
North Anitaton, NJ 95026",Middle_Class,744291
86197,6,7,3,44099,"16010 Susan Mission
Maryside, NE 15346-2597",Super_Rich,1879416
75992,5,6,3,39503,"PSC 4164, Box 8962
APO AA 52601",Rich,1131698
61482,4,7,5,34993,"231 Herrera Alley Suite 803
Callahanmouth, SD 18566-2784",Rich,1000713
70256,5,8,3,45672,"535 Heidi Cliffs Apt. 629
New Williamtown, AL 63784",Rich,1313128
91328,5,6,4,49530,"77477 Carolyn Station
Williamview, CT 43341-8573",Super_Rich,1810561
75106,7,8,5,41143,"PSC 6350, Box 8643
APO AP 35298",Super_Rich,1877268
79908,5,6,3,40229,"8362 Barnes Roads Apt. 601
North Lisa, NC 31556",Super_Rich,1495672
93763,4,6,2,44047,"69956 Douglas Pine Suite 762
Johnsonfurt, AR 89807",Super_Rich,1708102
50167,7,7,3,34292,"5575 Lori Valley Suite 277
East Laurenshire, VI 63253",Rich,1058356
51391,5,6,3,28063,"58782 Johnson Mountains Suite 376
North Haley, GU 73562-3649",Middle_Class,681089
79823,5,9,5,41545,"Unit 1980 Box 9388
DPO AP 60961",Super_Rich,1958064
65913,4,5,2,12450,"37279 Sherry Village Apt. 053
East Gary, NY 52576",Middle_Class,353240
69603,7,5,2,31337,"299 Hernandez Spurs
North Jenniferside, NC 36229",Rich,1054304
46367,5,5,4,26015,"USNS Knight
FPO AA 40555-2967",Middle_Class,268050
66195,6,6,3,37288,"8367 Manuel Road
Nathanfort, AS 36077-1481",Rich,1318597
76899,5,7,3,37825,"Unit 4084 Box 0083
DPO AP 37875-3153",Rich,1334537
54427,7,7,3,54045,"4049 Marshall Court
North Richardchester, CA 72472-7881",Super_Rich,1598736
82920,6,7,4,33935,"96734 Taylor Valleys
New Jameston, VT 96626",Super_Rich,1699952
47121,6,6,3,46303,"5216 Santos Fall Apt. 450
New Stephanie, CT 66218",Rich,1012269
74968,4,6,3,28045,"61648 Sanchez Circles
Lake Leechester, LA 49969",Rich,1093506
68222,6,7,6,32660,"005 Howard Court
South Samuel, ID 25951",Rich,1064703
61485,5,7,4,38179,"996 Maynard Canyon
West Joshua, MI 96703-1883",Rich,1184614
72894,6,6,4,37796,"34284 James Spur
Tylerview, WV 81678-0964",Rich,1146480
68254,7,7,4,48908,"3900 Abigail Causeway Apt. 018
Andrewmouth, PA 26684",Super_Rich,1925615
62088,7,7,5,38337,"284 Aguilar Coves
Aprilton, MT 95894-4681",Rich,1233882
60658,4,6,3,45004,"USNS Ramirez
FPO AP 39441-7948",Middle_Class,822685
76321,6,7,4,56696,"754 David Extension Suite 168
Port Johnmouth, NC 70098-8125",Super_Rich,1935831
52141,7,7,3,29595,"4508 Nathan Turnpike
North Johnhaven, HI 10437-3329",Middle_Class,912585
75080,5,7,5,50408,"PSC 4366, Box 3936
APO AA 04338",Super_Rich,1636906
62117,7,6,3,26295,"52186 Emily Meadow Apt. 818
Sarahview, GA 28318-5934",Rich,1197929
74253,4,5,3,44939,"0850 Jamie Extensions
Veronicaville, ID 52481",Rich,1039794
65561,5,6,2,40231,"40771 Jonathan Prairie Suite 353
Jacquelineberg, ND 39043-7937",Rich,1033450
58124,5,6,2,28863,"8131 Mercado Squares Apt. 377
Patrickton, GU 44349-3317",Middle_Class,839589
62159,5,4,2,36644,"804 Garcia Expressway Apt. 214
Lake Ian, MH 61019-6598",Middle_Class,782800
88722,5,5,4,29896,"9388 Thompson Tunnel
West Keith, NM 14566",Super_Rich,1547127
74791,6,7,6,29153,"4536 Nathaniel Course
West Teresa, SC 77668",Super_Rich,1518706
67305,6,5,2,39369,"642 Hawkins Fork Apt. 093
West Zachary, ID 72057",Rich,1074456
51195,5,7,4,30028,"3198 Karen Crescent
East Michelemouth, WY 23908",Middle_Class,671960
63223,4,8,3,35891,"1853 Barrett Corner Suite 517
Warnerburgh, GA 97586-3421",Rich,1185734
78788,6,6,4,38656,"737 Brenda Cape Apt. 645
Lambertburgh, TN 82080-7211",Super_Rich,1518454
58367,5,6,4,28800,"019 King Ranch
Robertstad, AS 69824",Middle_Class,666745
65149,5,7,6,29190,"6548 Miller Glens
Robertsonville, GA 49810-7617",Middle_Class,988014
72416,6,7,4,6805,"75158 Michael Pike
Orozcobury, CA 40636",Middle_Class,997452
81374,6,8,4,38647,"935 Edward Pike Suite 106
Andrewchester, PR 85454",Super_Rich,1791307
70342,4,7,6,34970,"2798 Cherry Shoal Apt. 496
West Brittanyfurt, VI 28505",Rich,1223589
68966,4,8,5,39917,"298 Mccullough Creek Suite 896
Williamsbury, PW 67834",Rich,1321257
60104,7,7,6,31781,"91450 Angela Extensions Suite 533
Shawnberg, MI 36404",Rich,1193687
55192,5,6,4,36705,"523 Michael Orchard Suite 022
Monicaborough, OR 92185-9530",Middle_Class,840208
68599,6,6,2,42548,"170 Jennifer Parkway
New Kathleenmouth, NY 68893",Super_Rich,1474745
76611,5,8,5,33001,"Unit 5313 Box 6256
DPO AP 04298-1024",Super_Rich,1527439
45318,5,6,2,47223,"06548 Barnes Alley
Colemanview, DE 24414",Middle_Class,802048
73714,6,6,3,30049,"3443 Murphy Shore
Lauriestad, NE 46924",Rich,1016960
59961,6,6,3,31853,"7994 Kristin Circles Suite 061
Port Patricia, IA 00997",Rich,1051230
70444,4,7,3,41919,"USS Wade
FPO AP 69783",Rich,1209964
66638,7,6,4,26641,"0754 Ray Meadow
West Jakestad, GU 55936-8825",Rich,1357208
73869,6,7,5,25694,"PSC 7179, Box 7408
APO AE 33113",Super_Rich,1513846
74112,4,8,3,66995,"04976 Joel Plaza Suite 658
South Dominiqueland, MS 27646-5758",Super_Rich,1737570
44180,7,6,3,30809,"PSC 0743, Box 2104
APO AP 51218",Middle_Class,613370
65279,4,6,4,29971,"5699 Pittman Landing Suite 973
North Barbara, AS 42070-3571",Middle_Class,767784
63342,5,8,3,31726,"85521 Erica Stream
Garyside, MI 32028-7341",Rich,1181663
77352,9,5,3,39667,"969 Robert Vista Suite 545
West Kelly, NC 31856-7083",Super_Rich,1898168
76053,6,5,3,45636,"209 Ricky Inlet
South Cristina, NY 71350",Super_Rich,1471784
92669,5,5,4,31467,"55868 Michael Forges Apt. 917
Websterberg, MI 71432",Rich,1397461
40748,6,5,2,46643,"59240 Roberto Route Suite 539
New Tony, MO 99038",Middle_Class,664465
68176,5,7,3,32525,"848 Daniels Estate Apt. 334
East Shawn, NJ 17628",Rich,1128252
84824,5,7,3,27862,"398 Brian Drive Suite 634
Port Charlene, MN 13264",Rich,1273629
38571,7,5,3,47386,"6613 Cynthia Loop Suite 555
Lake Heatherstad, NH 33698",Middle_Class,968411
63843,6,6,3,37703,"98401 Malone Light Suite 418
Elizabethhaven, AZ 84474",Rich,1071537
87444,7,4,3,51591,"77963 Sarah Knolls
Port Sarahchester, ID 62727",Super_Rich,1802294
63409,5,6,4,56256,"293 Eric Track
Emilyborough, CO 14912-1041",Rich,1369582
55096,6,7,5,52405,"568 Ayala Harbor
New Joshua, ME 24290-8638",Rich,1350283
84597,5,7,3,31143,"9269 Jacob Cliffs
Sherimouth, WY 08850",Super_Rich,1637831
71408,6,7,6,49463,"8368 Jacqueline Run Apt. 172
Collinsfort, SC 29889-1351",Super_Rich,1574279
77376,4,7,5,38105,"Unit 6341 Box 0082
DPO AE 97828-9132",Rich,1251063
58968,5,5,4,50936,"2248 Clark Tunnel
Jasonchester, OK 50154-3560",Middle_Class,992622
86528,6,7,4,27593,"52320 Aaron Plains
Wilcoxville, MI 89940-7844",Super_Rich,1616505
63274,5,8,3,38904,"4603 Buchanan Turnpike Suite 998
Lake Aaronchester, KS 76604",Rich,1440106
72264,5,6,3,32827,"3852 May Roads
Gregoryside, ME 75573-8230",Rich,1139014
56180,6,7,4,41036,"121 Morris Rue Apt. 772
Willisborough, NM 03840",Rich,1139072
59952,5,8,5,50752,"0589 Crystal Flats Suite 205
Deannaton, SD 00942-5751",Rich,1243491
59938,6,4,2,44065,"056 Joshua Knoll
Katelynberg, OR 36067-4266",Rich,1021126
72847,5,6,3,21985,"1552 Michael Village Suite 300
West Christopher, MD 17583",Middle_Class,960918
65803,6,7,4,36011,"2606 Potter Loaf Suite 000
Gonzalezland, MD 10312-1356",Rich,1306288
73177,6,7,6,41971,"693 Deleon Spur
Turnerbury, MP 81555",Super_Rich,1537897
64469,4,5,2,43745,"42171 Laura Drive Apt. 420
Port Markchester, DE 08454",Middle_Class,909885
87928,5,7,6,47452,"Unit 4273 Box 6840
DPO AA 28938",Super_Rich,1752112
70844,4,7,5,33483,"6207 Michele Loaf
East Matthew, SD 56462",Rich,1129388
87758,6,8,3,47320,"03007 Rebecca Pine Apt. 641
Randolphtown, AR 96430",Super_Rich,2024902
60555,4,6,2,49309,"18181 Jennifer Spring
Pittmanton, MH 87346-2658",Rich,1164968
60055,4,7,4,44435,"093 Bass Pine
Port Steveshire, VT 94645",Rich,1187454
88603,7,5,2,37215,"75612 Murray Mount Suite 278
Isaiahport, MO 65391",Super_Rich,1675702
62873,5,7,5,41637,"Unit 5343 Box 1740
DPO AP 46620-1298",Rich,1163559
54226,5,7,4,35596,"0527 Dixon Port Suite 914
Davisland, UT 33069",Middle_Class,814240
76309,6,7,4,42652,"17423 Brian Shoals
Dawsonshire, NC 76104-0209",Super_Rich,1480674
68297,5,8,4,23177,"8282 Diane Parks Suite 556
Port Mary, CO 34368-5962",Rich,1281308
58895,6,6,4,41856,"2393 Lee Viaduct Suite 890
New Matthew, HI 75319-0401",Rich,1187044
75782,6,6,4,23287,"525 Nancy Expressway Suite 249
South Victoria, TX 71040",Rich,1267803
72314,4,7,6,35998,"49252 Moore Falls
South Courtney, VI 01371",Rich,1094792
70422,8,7,3,20206,"735 Norris Estates Apt. 062
North Curtis, VA 93783",Super_Rich,1489574
80407,5,6,3,22800,"659 Smith Loop
Juanview, SC 56564",Rich,1280995
65069,4,6,4,45095,"7113 Hudson Freeway Apt. 445
Parsonsburgh, NC 49273-0721",Rich,1046347
72932,5,6,4,30072,"8412 Lyons Corners
Farmerfort, NJ 42123-7232",Rich,1149694
54769,6,7,3,39001,"34863 Vincent Centers Suite 574
Kaylachester, KY 06446-4679",Rich,1063344
79296,5,7,4,24298,"109 Jeffrey Ridge
Port John, PA 78628-0517",Rich,1377113
82353,6,6,2,31745,"610 Dale Station
West Williamburgh, KY 98834",Rich,1459525
38122,6,7,5,38067,"783 Stacey Glen
West Katherineberg, NV 67007-1370",Middle_Class,899609
60757,4,6,3,29017,"02689 Nicholas Crescent
South Cynthia, RI 90106-4876",Middle_Class,482689
66469,4,6,4,22670,"72270 Hodges Ways
Port Tinaland, ME 14314",Middle_Class,412269
59007,5,7,6,33631,"USNS Murphy
FPO AE 65459-0233",Rich,1209797
88876,4,5,3,29004,"79442 David Square
North Michaelbury, FL 67868-1247",Rich,1342506
63242,5,6,4,14291,"18906 Don Underpass Apt. 259
North Cherylfort, MN 47231-8972",Middle_Class,727866
62974,5,7,3,48184,"3754 Robert Mount Apt. 830
East Colleen, LA 80073",Rich,1447250
86744,6,6,4,32474,"97028 Michael Bridge
Lorifurt, CT 20584-1266",Super_Rich,1578766
69801,6,7,4,37852,"049 Justin Manor
Burkehaven, AL 38105",Super_Rich,1578737
63542,6,7,4,57318,"58135 Sanders Plaza Suite 351
North Ethanfurt, GA 69064",Rich,1445527
78403,5,5,4,33686,"7610 Tiffany Manors
Joneshaven, HI 18598-1599",Rich,1221823
85662,6,8,3,42401,"108 Brandon River Suite 495
West Suzanne, OH 54121",Super_Rich,2031338
82851,4,6,2,33366,"478 Lee Keys Apt. 877
Tamaratown, PR 96836-6503",Rich,1232974
70934,6,7,6,36394,"9558 Salas Mews Apt. 778
Garciamouth, CA 12354",Rich,1426402
64354,4,6,3,25495,"058 Dennis Locks Apt. 993
Ramirezview, LA 11845-8856",Middle_Class,520217
79243,5,6,4,32761,"71521 Fowler Viaduct Apt. 571
Diazmouth, PW 46459-0425",Rich,1314770
74944,6,6,3,31389,"Unit 4835 Box 6747
DPO AA 25329",Rich,1249331
77545,6,7,5,52740,"67665 Sanchez Creek
Torresburgh, PR 48232-9088",Super_Rich,1835564
69789,5,6,2,40473,"USNS Shaw
FPO AA 60162",Rich,1018173
60308,3,7,3,35971,"54583 Zhang Corner
New Codyshire, NE 43091-1891",Middle_Class,607858
89130,4,7,3,39154,"3771 Suarez Roads
East Adamton, NE 39445-1517",Rich,1340983
73505,6,5,2,39677,"29572 Marquez Camp Apt. 784
New Linda, HI 03067",Rich,1292740
84023,7,6,4,33106,"78123 Bradford Trafficway
East Jessica, OR 69693-6748",Super_Rich,1772780
53971,7,5,3,46685,"4426 Chan Squares Apt. 652
Alexanderland, DE 94505-0909",Rich,1131887
74750,6,7,4,36538,"1714 Christopher Expressway
New Pamelaland, DE 68428-5301",Super_Rich,1603627
56128,5,6,3,32807,"558 Miller Rapids Apt. 497
Pageton, DC 56260-9370",Middle_Class,809121
73886,5,5,2,26038,"85083 Combs Fort
Connorhaven, AR 99906-2530",Middle_Class,987004
45781,5,5,4,34660,"746 April Dam
Stephanietown, VT 03527",Middle_Class,676970
59788,4,6,4,15036,"090 Floyd Square
Joshuaborough, WI 05177",Middle_Class,461473
47320,3,7,3,15776,"91410 Megan Camp Suite 360
Laurafort, OH 15735",Middle_Class,15938
81510,6,5,4,39937,"7813 Cook Ways
New Renee, MO 59060-4720",Super_Rich,1622827
81013,7,7,5,45472,"44348 Perez Court Apt. 137
East Nataliemouth, MD 60874",Super_Rich,1924155
70829,6,6,3,49360,"00751 Wilson Land
East Melissa, FM 51722",Super_Rich,1548598
94889,7,6,3,31884,"19835 Evans Corners Apt. 840
Millston, DC 24547-3845",Super_Rich,2007639
62635,4,6,4,24348,"139 Marcus Crossroad Apt. 702
New Raymond, MO 30108",Middle_Class,461912
68871,4,7,4,40863,"920 John Square Apt. 431
Morsefort, TN 98396",Rich,1243838
76150,5,7,5,31443,"0484 Fischer Parkways
West Karenland, ME 35904-3424",Rich,1309922
62443,5,8,6,37078,"PSC 8422, Box 9350
APO AE 08498",Rich,1343484
57597,5,6,2,29580,"2315 Melissa Viaduct
Kristinborough, IA 49932-3560",Middle_Class,771214
70194,7,6,2,29254,"USNS Martin
FPO AP 43598",Rich,1244955
58342,4,5,3,19056,"498 James Path
West Thomas, MA 01095-6961",Middle_Class,365929
64492,8,6,4,30102,"5834 Bryan Views
South Deannatown, NC 16250",Rich,1453108
83284,5,5,4,24627,"7750 Fisher Drive
East David, MT 58483-1402",Rich,1128906
70975,6,8,3,61104,"39843 Cannon Prairie
Wesleyville, PW 52164",Super_Rich,2100698
77742,5,7,4,22231,"USS Jackson
FPO AP 03152",Rich,1105024
60563,6,7,5,31568,"6221 Timothy Wall Apt. 457
South Devinshire, TN 24785-6510",Rich,1159526
75454,8,8,5,51172,"605 Gary Walks Suite 673
West Zacharyhaven, OR 07669-9046",Super_Rich,1940933
74490,6,7,4,35264,"55757 Emily Lane
New Bruce, NC 73920",Super_Rich,1549031
71052,5,7,3,46731,"732 Smith Mountains
Alexanderchester, OR 54801-0121",Rich,1379456
90293,5,8,4,26550,"4274 Amanda Pass Apt. 057
Joshuashire, AZ 69079-0201",Super_Rich,1501917
62060,5,4,3,55583,"767 Silva Walks Suite 235
Darrellbury, ID 04171",Middle_Class,963655
88556,4,6,4,59262,"6322 Hayes Tunnel
South Vanessa, WY 61577",Super_Rich,1900999
64780,7,6,2,27027,"478 Ellis Road Apt. 718
West Monicabury, AL 50588",Rich,1200060
59940,6,6,2,27129,"77405 Kristin Summit Suite 526
Popemouth, MI 10140-6085",Rich,1063743
62699,7,5,3,46419,"906 Erin Hill Suite 409
West Davidside, NE 51655",Rich,1252733
63574,5,6,2,34714,"73071 Brian Branch Apt. 045
Lake Aliciatown, WV 11590-0331",Middle_Class,907530
66965,6,8,3,22890,"0398 Keller Place Apt. 097
Lake Timothy, SC 97306",Rich,1256086
69494,6,7,3,33916,"875 Graves Vista Apt. 823
North Cory, IA 32921",Super_Rich,1517868
77131,7,8,3,34905,"USCGC Atkins
FPO AA 88742",Super_Rich,1705546
70080,5,7,4,32524,"Unit 4367 Box 3095
DPO AP 41559-2486",Rich,1081578
68311,4,7,5,39833,"059 Barnes Plaza Apt. 437
East Christopherside, WV 18868",Middle_Class,872177
74727,6,5,2,27372,"997 Wade Lake
East Jean, NH 12061-4791",Rich,1061785
67196,6,8,4,38417,"38974 Tara Points Suite 917
South Davidfort, MA 12188-3007",Rich,1355545
72314,5,7,5,38251,"45116 Richard Freeway
West Nicole, OK 05956-0785",Rich,1455511
72792,6,6,2,55997,"878 Richardson Burgs Suite 002
New Donna, NJ 89706-8731",Rich,1445030
58272,4,7,3,39755,"52005 Smith Drive
Leetown, NY 24822",Middle_Class,823821
72662,8,6,3,33532,"37242 Norton Station
West Sherrytown, RI 77343",Super_Rich,1693693
66036,5,7,3,23207,"731 Martinez Garden
Nguyenside, KS 28194",Middle_Class,944979
69384,5,6,3,46833,"19654 Dale Neck
Jacksontown, MS 97868-5501",Rich,1156786
73684,6,5,4,33448,"895 Robinson Mountains
Garnerborough, VT 84650",Rich,1306288
61056,7,8,5,53410,"2637 Robin Mountain Apt. 031
Port Rebeccaton, MS 19745",Super_Rich,1785449
64762,7,6,3,32136,"146 Shane Skyway Suite 660
Maxwellland, NV 25421-8152",Rich,1115080
71613,3,8,5,36925,"770 Allen Estate Suite 706
Finleyton, MA 88434",Rich,1188255
63989,5,6,4,32059,"USCGC Mason
FPO AA 08033",Rich,1184799
66408,4,7,5,31942,"4213 Kristin Ridges Suite 586
North Geraldton, ME 48104",Rich,1134246
57905,5,8,4,43341,"8048 Norma Underpass
New Stephanie, WY 80183",Rich,1108022
65207,5,8,4,29668,"47726 Crystal Summit Apt. 370
West Carol, SD 94226-0168",Rich,1148416
72391,6,5,4,32674,"81342 Lisa Isle Apt. 308
Smithhaven, TN 81484",Rich,1202574
74360,5,8,6,32337,"587 Charles Creek Suite 343
North Markport, UT 78725",Rich,1428212
91024,5,7,5,44381,"Unit 2264 Box 8835
DPO AA 53673-6916",Super_Rich,1842736
65342,5,7,6,44057,"0296 Garcia Trafficway
Port Kimberlyburgh, CO 39564",Rich,1262232
80051,5,6,3,35254,"615 Larry Loop
Warrenberg, PR 37943",Rich,1354609
69835,6,7,3,19376,"46680 Weaver Plains Apt. 497
Karenhaven, RI 92983",Rich,1277380
70552,5,6,2,31093,"962 Darren Lakes
North Tomfort, MI 52784",Middle_Class,854487
75099,5,6,3,14744,"19819 Kevin Station Apt. 378
Ericton, VA 06252",Middle_Class,968045
49623,5,7,3,35090,"4484 Johnson Plains Apt. 962
Timothyton, KY 28215",Middle_Class,769113
72095,6,6,4,46379,"636 Kaitlin Street Suite 014
Reginashire, MT 77789-5394",Rich,1236093
60864,7,5,4,25334,"951 Thompson Fall
New Yolanda, NM 77528",Middle_Class,745586
62503,3,7,6,35167,"072 Ayala Forks
North Amanda, SC 46590",Middle_Class,944288
62130,7,6,4,40847,"9370 Higgins Villages
New Shawnton, MP 90345-6052",Rich,1283480
